hour_utc,tent-1-derived.co2_trend_ppm_min,tent-1-derived.dew_point_c,tent-1-derived.fruiting_score,tent-1.co2_ppm,tent-1.humidity_pct,tent-1.light_lux,tent-1.temperature_c,tent-1.vpd_kpa,tent-2.co2_ppm,tent-2.humidity_pct,tent-2.light_lux,tent-2.temperature_c,tent-2.vpd_kpa
2026-06-01T22:00:00Z,-4.065,16.811,89.974,833.474,91.406,474.468,18.235,0.18,926.722,91.41,473.365,18.241,0.18
2026-06-01T23:00:00Z,-0.163,16.712,89.856,812.772,91.946,70.128,18.042,0.167,870.922,91.917,74.37,18.031,0.167
2026-06-02T00:00:00Z,3.93,16.704,88.001,869.144,91.931,72.945,18.036,0.167,949.039,91.911,78.264,18.042,0.167
2026-06-02T01:00:00Z,2.532,16.814,88.502,850.535,91.491,470.334,18.224,0.178,895.153,91.454,471.392,18.246,0.179
2026-06-02T02:00:00Z,-6.365,17.05,91.155,802.184,90.544,1255.182,18.63,0.203,903.43,90.547,1250.388,18.628,0.203
2026-06-02T03:00:00Z,6.787,17.355,87.325,963.79,89.225,2359.21,19.175,0.239,893.175,89.284,2354.997,19.189,0.238
2026-06-02T04:00:00Z,-1.513,17.741,92.575,855.219,87.679,3706.676,19.847,0.286,945.644,87.63,3708.69,19.832,0.286
2026-06-02T05:00:00Z,1.265,18.161,93.357,867.839,85.849,5220.585,20.621,0.344,940.685,85.867,5220.128,20.629,0.344
2026-06-02T06:00:00Z,-3.673,18.586,91.732,937.139,84.054,6783.46,21.392,0.406,835.969,84.108,6783.581,21.391,0.405
2026-06-02T07:00:00Z,-2.293,19.002,90.025,894.834,82.412,8291.107,22.142,0.469,952.612,82.325,8287.896,22.147,0.472
2026-06-02T08:00:00Z,3.186,19.329,86.278,909.112,80.777,9637.879,22.806,0.534,887.94,80.808,9642.433,22.832,0.534
2026-06-02T09:00:00Z,-2.702,19.607,84.139,888.682,79.454,10748.209,23.364,0.59,900.822,79.406,10746.707,23.369,0.592
2026-06-02T10:00:00Z,2.074,19.809,81.999,893.976,78.531,11532.149,23.767,0.632,834.745,78.557,11530.295,23.772,0.631
2026-06-02T11:00:00Z,-3.784,19.905,77.544,984.945,78.047,11932.703,23.969,0.654,850.822,78.085,11924.486,23.965,0.653
2026-06-02T12:00:00Z,2.367,19.903,82.019,853.641,78.005,11932.077,23.975,0.655,913.196,78.062,11935.948,23.97,0.653
2026-06-02T13:00:00Z,4.268,19.806,82.502,884.697,78.537,11535.08,23.759,0.631,917.634,78.494,11528.108,23.77,0.633
2026-06-02T14:00:00Z,-5.94,19.612,83.365,900.38,79.442,10745.402,23.372,0.591,932.956,79.41,10745.084,23.394,0.592
2026-06-02T15:00:00Z,1.745,19.345,83.015,1005.873,80.79,9637.278,22.818,0.534,1033.199,80.788,9642.94,22.81,0.534
2026-06-02T16:00:00Z,-0.648,19.001,88.866,908.517,82.33,8286.387,22.155,0.472,917.517,82.285,8299.44,22.149,0.473
2026-06-02T17:00:00Z,-1.911,18.614,92.676,895.166,84.109,6780.622,21.405,0.405,909.372,84.096,6778.816,21.372,0.405
2026-06-02T18:00:00Z,8.818,18.185,89.512,993.473,85.946,5225.173,20.618,0.342,968.989,85.928,5211.869,20.596,0.342
2026-06-02T19:00:00Z,-1.31,17.742,91.4,895.183,87.665,3703.248,19.849,0.286,858.619,87.655,3710.674,19.846,0.286
2026-06-02T20:00:00Z,-4.271,17.364,89.857,890.35,89.248,2357.876,19.176,0.239,819.553,89.256,2357.284,19.181,0.239
2026-06-02T21:00:00Z,-2.531,17.036,85.934,958.053,90.56,1247.633,18.61,0.203,916.135,90.586,1251.651,18.624,0.202
2026-06-02T22:00:00Z,-0.423,16.813,90.825,786.491,91.46,474.179,18.227,0.179,964.12,91.403,475.804,18.239,0.18
2026-06-02T23:00:00Z,1.716,16.697,89.429,827.766,91.923,75.2,18.03,0.167,951.263,91.917,73.511,18.031,0.167
2026-06-03T00:00:00Z,-1.227,16.696,87.449,882.756,91.92,78.218,18.03,0.167,930.285,91.943,79.754,18.034,0.167
2026-06-03T01:00:00Z,2.312,16.815,86.581,925.176,91.44,470.498,18.235,0.179,799.288,91.486,473.151,18.238,0.178
2026-06-03T02:00:00Z,1.85,17.052,89.015,857.793,90.596,1257.871,18.624,0.202,961.024,90.562,1254.345,18.642,0.203
2026-06-03T03:00:00Z,-5.18,17.363,89.336,898.097,89.189,2355.46,19.188,0.24,964.325,89.186,2356.176,19.175,0.24
2026-06-03T04:00:00Z,6.955,17.775,89.997,945.076,87.724,3709.115,19.873,0.285,909.642,87.657,3708.227,19.878,0.287
2026-06-03T05:00:00Z,0.917,18.167,91.269,947.073,85.877,5219.588,20.618,0.343,905.224,85.898,5216.032,20.607,0.343
2026-06-03T06:00:00Z,-6.744,18.591,92.33,914.122,84.054,6781.318,21.399,0.407,814.893,84.064,6777.105,21.389,0.406
2026-06-03T07:00:00Z,2.395,18.989,90.609,868.237,82.313,8291.652,22.146,0.472,926.815,82.347,8286.076,22.161,0.472
2026-06-03T08:00:00Z,-2.039,19.339,86.782,876.607,80.763,9644.145,22.823,0.535,770.458,80.738,9645.025,22.817,0.535
2026-06-03T09:00:00Z,0.499,19.613,82.679,928.639,79.489,10752.091,23.364,0.589,994.997,79.526,10738.953,23.366,0.588
2026-06-03T10:00:00Z,2.712,19.804,84.353,821.877,78.556,11529.855,23.757,0.631,923.981,78.542,11526.938,23.764,0.631
2026-06-03T11:00:00Z,-3.706,19.92,80.711,897.282,78.129,11933.387,23.965,0.651,929.426,78.114,11929.245,23.971,0.652
2026-06-03T12:00:00Z,1.79,19.904,83.448,813.95,78.085,11937.139,23.959,0.652,870.019,78.067,11931.934,23.976,0.653
2026-06-03T13:00:00Z,1.264,19.802,82.893,874.071,78.546,11530.549,23.756,0.631,886.227,78.561,11529.374,23.766,0.631
2026-06-03T14:00:00Z,-0.277,19.613,80.101,1000.525,79.431,10750.786,23.373,0.591,935.892,79.503,10748.491,23.37,0.589
2026-06-03T15:00:00Z,6.628,19.322,83.196,990.74,80.676,9648.467,22.819,0.537,952.799,80.689,9634.938,22.838,0.537
2026-06-03T16:00:00Z,-6.262,18.982,89.974,887.206,82.33,8286.539,22.134,0.471,906.173,82.37,8283.601,22.144,0.47
2026-06-03T17:00:00Z,-1.001,18.613,93.906,859.026,84.198,6778.463,21.392,0.403,877.153,84.123,6777.289,21.389,0.405
2026-06-03T18:00:00Z,-0.852,18.164,90.729,949.748,85.868,5222.789,20.613,0.343,864.399,85.912,5217.796,20.605,0.342
2026-06-03T19:00:00Z,2.546,17.768,93.453,828.909,87.725,3711.082,19.863,0.285,950.723,87.706,3706.123,19.848,0.285
2026-06-03T20:00:00Z,-3.068,17.368,89.307,895.935,89.297,2363.565,19.172,0.238,891.626,89.319,2359.446,19.175,0.237
2026-06-03T21:00:00Z,9.098,17.049,88.022,903.567,90.508,1252.955,18.631,0.204,867.627,90.576,1246.059,18.609,0.202
2026-06-03T22:00:00Z,-8.022,16.797,85.811,953.057,91.372,473.694,18.227,0.181,938.338,91.437,471.642,18.243,0.179
2026-06-03T23:00:00Z,3.494,16.702,87.728,861.432,91.891,77.414,18.041,0.168,849.929,91.904,76.575,18.035,0.167
2026-06-04T00:00:00Z,-3.037,16.679,86.922,908.972,91.896,77.281,18.017,0.167,811.839,91.904,76.491,18.037,0.167
2026-06-04T01:00:00Z,-0.291,16.816,86.222,940.865,91.442,468.387,18.235,0.179,991.281,91.417,473.947,18.229,0.18
2026-06-04T02:00:00Z,5.046,17.034,89.299,865.482,90.505,1252.097,18.62,0.204,933.155,90.564,1251.393,18.629,0.203
2026-06-04T03:00:00Z,-4.316,17.378,92.196,806.705,89.274,2362.358,19.188,0.239,931.495,89.253,2354.653,19.186,0.239
2026-06-04T04:00:00Z,5.274,17.767,90.604,920.684,87.705,3704.756,19.871,0.285,870.479,87.725,3709.598,19.853,0.285
2026-06-04T05:00:00Z,-5.86,18.157,92.09,918.364,85.895,5221.589,20.605,0.343,895.701,85.889,5221.479,20.612,0.343
2026-06-04T06:00:00Z,-2.405,18.574,93.295,878.759,84.095,6777.004,21.376,0.405,826.008,84.071,6778.727,21.376,0.406
2026-06-04T07:00:00Z,3.281,18.967,88.174,930.674,82.282,8284.402,22.131,0.472,807.343,82.362,8287.701,22.154,0.471
2026-06-04T08:00:00Z,-0.03,19.322,87.348,864.327,80.705,9640.574,22.815,0.536,800.522,80.678,9639.0,22.811,0.537
2026-06-04T09:00:00Z,0.211,19.621,82.972,910.151,79.478,10746.479,23.376,0.59,875.263,79.451,10750.384,23.369,0.59
2026-06-04T10:00:00Z,-3.055,19.829,82.018,902.994,78.549,11523.496,23.782,0.632,864.026,78.554,11526.698,23.774,0.631
2026-06-04T11:00:00Z,0.576,19.907,79.448,942.231,78.115,11926.198,23.955,0.651,918.745,78.093,11936.351,23.97,0.653
2026-06-04T12:00:00Z,4.212,19.935,78.691,959.589,78.162,11930.634,23.976,0.651,912.701,77.997,11927.187,23.959,0.655
2026-06-04T13:00:00Z,-0.533,19.818,84.18,829.207,78.56,11526.418,23.769,0.631,850.136,78.522,11524.759,23.758,0.632
2026-06-04T14:00:00Z,-3.457,19.621,85.368,853.179,79.453,10746.314,23.378,0.591,904.017,79.407,10748.805,23.371,0.592
2026-06-04T15:00:00Z,-1.901,19.342,89.474,776.492,80.788,9639.377,22.815,0.534,822.877,80.749,9646.354,22.809,0.535
2026-06-04T16:00:00Z,2.533,19.011,92.032,824.061,82.369,8290.602,22.156,0.471,881.27,82.357,8289.961,22.14,0.471
2026-06-04T17:00:00Z,2.042,18.589,94.916,815.907,84.104,6775.408,21.384,0.405,826.468,84.133,6775.635,21.392,0.404
2026-06-04T18:00:00Z,-2.228,18.185,91.836,932.239,85.946,5215.236,20.619,0.342,935.293,85.901,5218.571,20.599,0.342
2026-06-04T19:00:00Z,0.76,17.724,90.227,926.519,87.592,3712.229,19.842,0.287,885.571,87.626,3708.031,19.856,0.287
2026-06-04T20:00:00Z,-1.092,17.373,86.541,992.198,89.294,2361.031,19.179,0.238,946.835,89.238,2351.12,19.183,0.239
2026-06-04T21:00:00Z,3.743,17.052,86.405,950.288,90.581,1250.345,18.621,0.202,835.782,90.528,1254.012,18.608,0.203
2026-06-04T22:00:00Z,-2.038,16.799,89.986,820.379,91.422,474.523,18.218,0.18,824.234,91.462,473.085,18.233,0.179
2026-06-04T23:00:00Z,-2.665,16.708,88.293,843.848,91.946,73.16,18.039,0.167,850.328,91.961,76.673,18.04,0.166
2026-06-05T00:00:00Z,0.796,16.692,87.611,857.562,91.913,71.008,18.027,0.167,922.892,91.914,74.051,18.013,0.167
2026-06-05T01:00:00Z,0.081,16.835,89.658,833.936,91.454,472.371,18.25,0.179,844.356,91.479,479.082,18.227,0.178
2026-06-05T02:00:00Z,4.286,17.038,88.12,890.272,90.515,1252.883,18.626,0.204,955.498,90.625,1253.426,18.626,0.201
2026-06-05T03:00:00Z,-0.386,17.35,86.589,997.86,89.237,2357.827,19.166,0.239,767.974,89.234,2362.027,19.171,0.239
2026-06-05T04:00:00Z,-5.393,17.735,90.946,899.848,87.644,3710.65,19.85,0.286,803.341,87.802,3715.988,19.852,0.283
2026-06-05T05:00:00Z,0.482,18.17,93.537,875.535,85.969,5220.416,20.602,0.341,960.338,85.944,5222.42,20.621,0.342
2026-06-05T06:00:00Z,7.162,18.6,91.376,936.781,84.1,6786.992,21.4,0.405,941.397,84.095,6779.292,21.393,0.405
2026-06-05T07:00:00Z,-8.212,18.994,91.544,829.637,82.285,8291.409,22.161,0.473,809.437,82.293,8285.13,22.146,0.473
2026-06-05T08:00:00Z,1.588,19.315,89.526,808.184,80.719,9641.492,22.805,0.535,853.187,80.792,9648.043,22.831,0.534
2026-06-05T09:00:00Z,6.796,19.632,82.187,939.178,79.532,10749.599,23.374,0.588,912.361,79.446,10748.817,23.364,0.59
2026-06-05T10:00:00Z,-5.571,19.823,80.485,946.94,78.577,11529.466,23.771,0.631,850.53,78.53,11525.316,23.754,0.631
2026-06-05T11:00:00Z,0.982,19.901,77.637,985.908,78.062,11927.586,23.961,0.653,937.279,78.065,11928.494,23.967,0.653
2026-06-05T12:00:00Z,-3.847,19.903,81.445,876.444,78.082,11938.583,23.958,0.652,812.19,78.067,11933.433,23.97,0.653
2026-06-05T13:00:00Z,1.033,19.795,81.31,926.577,78.514,11524.643,23.755,0.632,973.159,78.504,11533.31,23.774,0.633
2026-06-05T14:00:00Z,4.376,19.609,81.808,945.619,79.46,10746.208,23.363,0.59,927.403,79.483,10747.656,23.379,0.59
2026-06-05T15:00:00Z,-4.022,19.33,85.275,939.665,80.705,9644.52,22.82,0.536,850.728,80.725,9645.72,22.825,0.536
2026-06-05T16:00:00Z,2.249,18.999,90.052,886.156,82.373,8287.25,22.144,0.47,1001.098,82.332,8280.59,22.159,0.472
2026-06-05T17:00:00Z,-1.364,18.583,91.713,931.236,84.057,6783.704,21.387,0.406,948.51,84.06,6783.041,21.394,0.406
2026-06-05T18:00:00Z,-0.869,18.159,92.914,890.114,85.869,5222.663,20.608,0.343,912.588,85.94,5219.733,20.592,0.341
2026-06-05T19:00:00Z,4.51,17.745,91.595,869.678,87.578,3704.697,19.867,0.288,831.04,87.723,3709.607,19.847,0.285
2026-06-05T20:00:00Z,-5.643,17.343,91.892,825.74,89.221,2360.115,19.157,0.239,910.04,89.213,2357.609,19.17,0.24
2026-06-05T21:00:00Z,6.874,17.042,89.754,850.266,90.479,1290.288,18.63,0.205,997.605,90.434,1293.284,18.64,0.206
2026-06-05T22:00:00Z,-1.628,16.798,90.51,798.842,91.448,454.224,18.21,0.179,794.254,91.437,453.726,18.241,0.179
2026-06-05T23:00:00Z,0.772,16.668,89.958,792.263,91.843,77.728,18.016,0.169,1012.965,91.858,73.378,18.035,0.168
2026-06-06T00:00:00Z,-1.533,16.695,89.554,801.698,91.881,77.903,18.036,0.168,877.38,91.835,76.567,18.021,0.169
2026-06-06T01:00:00Z,3.626,16.827,87.119,905.702,91.51,470.551,18.232,0.178,874.858,91.373,472.243,18.247,0.181
2026-06-06T02:00:00Z,-3.846,17.052,89.219,871.175,90.569,1253.907,18.629,0.203,948.457,90.628,1248.654,18.622,0.201
2026-06-06T03:00:00Z,1.757,17.339,88.916,914.638,89.163,2360.126,19.169,0.241,850.617,89.27,2359.619,19.177,0.239
2026-06-06T04:00:00Z,-1.503,17.738,92.822,849.921,87.686,3711.273,19.844,0.285,906.995,87.647,3711.2,19.859,0.287
2026-06-06T05:00:00Z,1.75,18.153,92.676,905.947,85.886,5217.412,20.602,0.343,985.16,85.944,5220.082,20.608,0.341
2026-06-06T06:00:00Z,6.594,18.596,91.376,944.671,84.101,6777.061,21.396,0.405,912.989,84.136,6775.612,21.39,0.404
2026-06-06T07:00:00Z,-3.821,18.987,87.983,951.2,82.354,8283.07,22.138,0.471,826.124,82.351,8288.279,22.157,0.471
2026-06-06T08:00:00Z,-2.919,19.33,85.469,914.905,80.688,9638.747,22.823,0.537,860.047,80.679,9644.788,22.828,0.537
2026-06-06T09:00:00Z,2.059,19.616,82.675,922.181,79.44,10750.848,23.381,0.591,877.261,79.457,10747.365,23.362,0.59
2026-06-06T10:00:00Z,1.857,19.817,81.025,913.686,78.532,11526.531,23.775,0.632,829.863,78.561,11525.284,23.759,0.631
2026-06-06T11:00:00Z,-5.292,19.919,80.326,898.498,78.157,11934.91,23.961,0.65,852.911,78.143,11927.987,23.966,0.651
2026-06-06T12:00:00Z,1.521,19.903,79.153,947.783,78.033,11930.11,23.968,0.654,913.633,78.118,11935.025,23.97,0.652
2026-06-06T13:00:00Z,-1.934,19.815,84.112,838.198,78.519,11527.4,23.774,0.632,928.447,78.529,11528.279,23.753,0.631
2026-06-06T14:00:00Z,-2.053,19.587,85.22,844.201,79.412,10735.212,23.353,0.591,927.075,79.412,10743.212,23.339,0.59
2026-06-06T15:00:00Z,2.122,19.357,85.424,940.679,80.82,9642.822,22.822,0.533,941.795,80.726,9640.64,22.83,0.536
2026-06-06T16:00:00Z,4.281,18.993,84.684,1044.738,82.341,8287.525,22.144,0.471,934.177,82.332,8290.992,22.147,0.472
2026-06-06T17:00:00Z,-3.713,18.605,89.958,983.53,84.091,6785.166,21.401,0.406,917.298,84.047,6783.033,21.369,0.406
2026-06-06T18:00:00Z,1.479,18.174,92.341,909.093,85.965,5214.34,20.604,0.341,987.543,85.933,5221.112,20.625,0.342
2026-06-06T19:00:00Z,-0.667,17.736,92.56,849.424,87.662,3711.116,19.842,0.286,903.105,87.628,3709.564,19.845,0.287
2026-06-06T20:00:00Z,3.556,17.374,86.888,976.157,89.248,2355.83,19.185,0.239,871.624,89.231,2352.091,19.187,0.24
2026-06-06T21:00:00Z,-7.758,17.064,86.712,921.157,90.597,1255.925,18.633,0.202,971.041,90.593,1256.375,18.639,0.202
2026-06-06T22:00:00Z,1.609,16.819,89.088,840.064,91.481,471.296,18.227,0.178,1060.287,91.475,472.4,18.242,0.179
2026-06-06T23:00:00Z,0.058,16.704,85.718,937.362,91.944,72.65,18.036,0.167,828.023,91.85,77.62,18.025,0.168
2026-06-07T00:00:00Z,5.33,16.701,83.827,998.672,91.94,74.412,18.032,0.167,931.623,91.922,73.313,18.042,0.167
2026-06-07T01:00:00Z,-3.708,16.817,85.703,955.769,91.397,475.752,18.243,0.18,847.363,91.483,476.17,18.236,0.178
2026-06-07T02:00:00Z,0.226,17.072,86.158,976.844,90.535,1253.286,18.654,0.204,976.735,90.607,1255.827,18.619,0.202
2026-06-07T03:00:00Z,7.393,17.359,84.405,1045.678,89.25,2358.312,19.176,0.239,901.745,89.233,2358.433,19.188,0.239
2026-06-07T04:00:00Z,-0.228,17.774,90.732,909.742,87.707,3708.178,19.874,0.285,911.14,87.683,3708.2,19.858,0.286
2026-06-07T05:00:00Z,-0.099,18.161,92.244,913.132,85.958,5212.375,20.597,0.341,836.409,85.974,5224.121,20.619,0.341
2026-06-07T06:00:00Z,-0.016,18.621,93.331,878.945,84.198,6780.147,21.401,0.403,937.155,84.079,6782.835,21.409,0.406
2026-06-07T07:00:00Z,-0.866,18.979,88.514,928.892,82.321,8293.717,22.141,0.472,944.683,82.286,8298.343,22.141,0.473
2026-06-07T08:00:00Z,-8.278,19.333,88.31,849.428,80.784,9640.278,22.809,0.534,812.509,80.741,9647.961,22.826,0.536
2026-06-07T09:00:00Z,8.148,19.601,82.273,939.387,79.379,10752.152,23.376,0.593,989.274,79.482,10743.874,23.38,0.59
2026-06-07T10:00:00Z,-6.759,19.809,83.176,860.496,78.588,11524.668,23.756,0.63,917.629,78.534,11528.585,23.78,0.632
2026-06-07T11:00:00Z,5.633,19.885,75.462,1065.394,78.035,11936.452,23.95,0.654,885.095,78.073,11933.135,23.967,0.653
2026-06-07T12:00:00Z,-3.975,19.894,80.998,893.898,78.049,11931.983,23.954,0.653,977.06,78.051,11936.061,23.965,0.654
2026-06-07T13:00:00Z,-1.906,19.805,81.459,908.344,78.546,11530.622,23.759,0.631,872.743,78.503,11526.987,23.757,0.632
2026-06-07T14:00:00Z,-0.515,19.621,84.834,858.449,79.488,10744.873,23.372,0.589,869.055,79.402,10752.689,23.385,0.592
2026-06-07T15:00:00Z,0.746,19.347,86.22,912.673,80.749,9641.842,22.83,0.535,980.801,80.723,9646.886,22.832,0.536
2026-06-07T16:00:00Z,8.373,18.989,86.3,980.118,82.289,8296.489,22.15,0.473,844.724,82.316,8292.022,22.143,0.472
2026-06-07T17:00:00Z,-2.757,18.595,91.233,946.432,84.098,6779.614,21.392,0.405,950.501,84.05,6784.25,21.378,0.406
2026-06-07T18:00:00Z,-4.076,18.164,94.997,852.646,85.96,5220.487,20.592,0.341,900.728,85.873,5222.86,20.612,0.343
2026-06-07T19:00:00Z,3.76,17.757,87.411,1013.31,87.691,3709.084,19.857,0.285,896.141,87.649,3707.573,19.861,0.287
2026-06-07T20:00:00Z,-6.584,17.382,93.234,770.155,89.218,2354.859,19.198,0.24,952.488,89.207,2355.872,19.186,0.24
2026-06-07T21:00:00Z,1.882,17.047,89.834,860.205,90.516,1253.704,18.629,0.204,835.223,90.443,1254.425,18.633,0.205
2026-06-07T22:00:00Z,-1.271,16.809,85.954,949.246,91.371,468.168,18.238,0.181,924.744,91.413,472.279,18.245,0.18
2026-06-07T23:00:00Z,0.786,16.715,91.055,761.803,91.903,76.388,18.053,0.168,854.765,91.947,78.163,18.028,0.167
2026-06-08T00:00:00Z,8.77,16.686,86.156,924.266,91.901,76.693,18.023,0.167,924.758,91.893,72.058,18.052,0.168
2026-06-08T01:00:00Z,-10.107,16.81,88.973,851.688,91.43,474.076,18.233,0.18,902.912,91.382,470.809,18.234,0.181
2026-06-08T02:00:00Z,2.123,17.052,89.002,883.157,90.562,1255.969,18.628,0.203,796.154,90.556,1254.201,18.621,0.203
2026-06-08T03:00:00Z,-2.545,17.366,90.25,860.883,89.264,2357.159,19.179,0.239,919.684,89.25,2354.633,19.163,0.239
2026-06-08T04:00:00Z,0.797,17.742,93.52,819.136,87.635,3710.797,19.859,0.287,958.987,87.697,3708.23,19.84,0.285
2026-06-08T05:00:00Z,0.709,18.161,92.157,910.888,85.945,5221.808,20.597,0.341,885.581,85.874,5213.518,20.619,0.343
2026-06-08T06:00:00Z,2.129,18.59,93.754,863.108,84.1,6781.982,21.392,0.405,854.616,84.052,6786.798,21.382,0.406
2026-06-08T07:00:00Z,-2.71,18.975,85.988,995.589,82.28,8291.174,22.142,0.473,1023.969,82.239,8289.25,22.153,0.474
2026-06-08T08:00:00Z,0.9,19.331,83.704,979.558,80.744,9643.022,22.818,0.535,762.895,80.817,9640.897,22.825,0.533
2026-06-08T09:00:00Z,-1.246,19.603,86.816,800.275,79.442,10742.638,23.362,0.59,928.433,79.452,10753.29,23.365,0.59
2026-06-08T10:00:00Z,2.77,19.815,80.846,939.121,78.552,11523.545,23.77,0.631,900.811,78.531,11527.536,23.767,0.632
2026-06-08T11:00:00Z,-1.188,19.927,83.562,815.481,78.115,11932.004,23.974,0.652,836.179,78.063,11930.74,23.984,0.654
2026-06-08T12:00:00Z,-0.604,19.905,78.619,962.504,78.109,11936.152,23.955,0.651,893.738,78.057,11929.193,23.945,0.653
2026-06-08T13:00:00Z,-0.742,19.802,82.57,868.286,78.499,11530.027,23.765,0.633,903.693,78.554,11526.613,23.749,0.63
2026-06-08T14:00:00Z,0.673,19.605,85.33,841.182,79.39,10753.892,23.377,0.592,824.406,79.476,10747.991,23.379,0.59
2026-06-08T15:00:00Z,-1.387,19.341,89.276,797.541,80.732,9649.455,22.825,0.536,789.752,80.694,9644.383,22.84,0.537
2026-06-08T16:00:00Z,1.985,18.996,89.177,902.61,82.325,8285.009,22.148,0.472,897.359,82.317,8287.814,22.149,0.472
2026-06-08T17:00:00Z,-0.873,18.591,91.833,918.262,84.033,6780.258,21.4,0.407,848.179,84.051,6782.873,21.367,0.406
2026-06-08T18:00:00Z,4.489,18.15,92.183,918.31,85.869,5219.425,20.597,0.343,988.395,85.909,5223.62,20.621,0.343
2026-06-08T19:00:00Z,-0.677,17.767,89.556,958.314,87.678,3707.941,19.872,0.286,923.021,87.673,3708.462,19.866,0.286
2026-06-08T20:00:00Z,-2.136,17.38,91.266,856.59,89.311,2358.833,19.18,0.238,803.867,89.28,2359.548,19.189,0.238
2026-06-08T21:00:00Z,5.242,17.04,89.207,868.888,90.545,1250.47,18.616,0.203,896.498,90.49,1256.781,18.624,0.204
2026-06-08T22:00:00Z,-7.86,16.837,88.856,837.984,91.527,474.43,18.239,0.178,823.132,91.395,473.819,18.229,0.18
2026-06-08T23:00:00Z,2.181,16.715,86.69,899.247,91.981,74.891,18.037,0.166,808.021,91.893,72.827,18.05,0.168
2026-06-09T00:00:00Z,1.143,16.703,87.168,878.946,91.963,78.781,18.031,0.166,838.749,91.895,75.041,18.055,0.168
2026-06-09T01:00:00Z,-1.129,16.827,82.744,1036.99,91.469,469.224,18.24,0.179,850.03,91.471,474.301,18.248,0.179
2026-06-09T02:00:00Z,7.084,17.029,84.384,1030.88,90.497,1257.087,18.621,0.204,875.499,90.545,1246.904,18.617,0.203
2026-06-09T03:00:00Z,-8.572,17.374,90.361,876.543,89.19,2353.087,19.199,0.241,929.964,89.195,2352.229,19.168,0.24
2026-06-09T04:00:00Z,6.015,17.748,91.544,880.374,87.673,3711.427,19.855,0.286,861.568,87.681,3712.05,19.868,0.286
2026-06-09T05:00:00Z,-4.484,18.175,93.952,859.124,85.93,5207.069,20.617,0.342,965.758,85.851,5218.364,20.604,0.344
2026-06-09T06:00:00Z,7.421,18.601,91.57,934.133,84.054,6776.683,21.409,0.407,908.444,84.142,6779.05,21.395,0.404
2026-06-09T07:00:00Z,-8.84,19.002,90.392,867.49,82.357,8295.794,22.156,0.471,825.601,82.372,8283.509,22.141,0.47
2026-06-09T08:00:00Z,-1.54,19.348,85.469,917.609,80.786,9645.06,22.827,0.534,832.308,80.781,9641.093,22.815,0.534
2026-06-09T09:00:00Z,2.994,19.618,81.371,970.977,79.376,10744.812,23.391,0.593,808.911,79.481,10741.298,23.394,0.59
2026-06-09T10:00:00Z,2.086,19.803,78.851,980.711,78.514,11529.0,23.763,0.632,940.051,78.603,11533.222,23.751,0.629
2026-06-09T11:00:00Z,1.458,19.909,81.407,877.407,78.049,11929.793,23.972,0.654,915.625,78.076,11933.488,23.975,0.653
2026-06-09T12:00:00Z,-3.114,19.89,82.846,833.25,78.004,11931.431,23.961,0.655,876.894,78.087,11940.722,23.969,0.653
2026-06-09T13:00:00Z,1.355,19.789,82.616,889.518,78.54,11531.403,23.742,0.631,896.932,78.564,11532.546,23.76,0.63
2026-06-09T14:00:00Z,0.611,19.63,82.043,938.668,79.457,10747.667,23.387,0.591,868.772,79.544,10747.657,23.365,0.588
2026-06-09T15:00:00Z,-2.526,19.354,87.987,845.152,80.776,9639.56,22.829,0.535,847.918,80.754,9640.435,22.813,0.535
2026-06-09T16:00:00Z,-2.012,19.046,87.932,930.148,82.11,8476.112,22.242,0.48,766.446,82.104,8471.143,22.217,0.48
2026-06-09T22:00:00Z,13.452,16.851,86.229,936.819,91.536,416.078,18.235,0.177,881.45,91.5,417.606,18.201,0.178
2026-06-09T23:00:00Z,-2.056,16.707,88.542,851.449,91.948,71.222,18.035,0.167,963.108,91.901,75.217,18.028,0.167
2026-06-10T00:00:00Z,3.066,16.707,88.172,856.015,91.963,76.923,18.035,0.166,913.753,91.876,72.721,18.031,0.168
2026-06-10T01:00:00Z,-5.739,16.861,87.184,900.367,91.573,474.416,18.258,0.177,873.943,91.426,473.118,18.236,0.18
2026-06-10T02:00:00Z,0.411,17.033,90.543,818.686,90.556,1253.374,18.61,0.203,944.379,90.556,1248.23,18.622,0.203
2026-06-10T03:00:00Z,-0.354,17.353,90.334,879.012,89.18,2355.629,19.182,0.241,1032.521,89.27,2359.887,19.194,0.239
2026-06-10T04:00:00Z,6.052,17.735,90.133,929.395,87.646,3709.168,19.848,0.286,769.718,87.716,3705.436,19.844,0.285
2026-06-10T05:00:00Z,-3.34,18.167,93.913,889.685,85.887,5215.543,20.617,0.343,954.141,85.955,5214.525,20.608,0.341
2026-06-10T06:00:00Z,0.096,18.558,92.598,917.161,84.007,6775.305,21.373,0.407,870.998,84.049,6773.455,21.377,0.406
2026-06-10T07:00:00Z,-0.318,18.977,88.183,937.511,82.309,8282.473,22.138,0.472,991.448,82.316,8286.35,22.15,0.472
2026-06-10T08:00:00Z,0.074,19.327,87.376,865.912,80.711,9634.809,22.818,0.536,767.271,80.751,9641.6,22.806,0.535
2026-06-10T09:00:00Z,-1.472,19.61,84.955,852.892,79.444,10742.268,23.369,0.591,834.728,79.548,10752.25,23.367,0.588
